"DateTime","city","country","shape"
2014-04-11,"caledonia","us","circle"
2012-05-29,"caledonia","us","circle"
2014-05-08,"calera","us","circle"
2003-09-12,"calexico","us","circle"
2011-12-12,"calgary (canada)","ca","circle"
2007-02-24,"calgary (canada)","ca","circle"
2003-02-05,"calgary (canada)","ca","circle"
2007-03-08,"calgary (canada)","ca","circle"
2007-04-27,"calgary (canada)","ca","circle"
2005-07-05,"calgary (canada)","ca","circle"
2002-01-11,"calgary (canada)","ca","circle"
2008-08-12,"calgary (canada)","ca","circle"
2006-07-16,"calgary (canada)","ca","circle"
2006-10-30,"calgary (canada)","ca","circle"
2001-10-12,"calgary (canada)","ca","circle"
2001-10-12,"calgary (canada)","ca","circle"
2007-02-01,"calgary (west of) (canada)","ca","circle"
2008-10-31,"calhan","us","circle"
2007-11-28,"calhoun","us","circle"
2003-11-26,"calhoun (north of)","us","circle"
2013-06-02,"califon","us","circle"
2002-09-13,"califon","us","circle"
2011-12-12,"california","us","circle"
2011-12-12,"california","us","circle"
2006-07-16,"california",NA,"circle"
2013-05-15,"california","us","circle"
2003-03-11,"calipatria","us","circle"
2006-10-30,"caloundra (australia)","au","circle"
2006-10-30,"calumet city",NA,"circle"
2007-02-01,"calumet city","us","circle"
1999-10-02,"calumet city (just south of chicago&#44ill)&#44 ill",NA,"circle"
1999-01-28,"camarillo","us","circle"
2006-02-14,"camarillo","us","circle"
2006-07-16,"camarillo","us","circle"
2006-07-16,"camarillo","us","circle"
2009-12-12,"camas","us","circle"
2012-09-24,"camas","us","circle"
2014-02-21,"cambria","us","circle"
2012-05-29,"cambridge","us","circle"
2010-07-10,"cambridge","us","circle"
2003-09-17,"cambridge (canada)","ca","circle"
2014-03-27,"cambridgeshire (uk/england)","gb","circle"
2002-01-11,"camden","us","circle"
2004-08-24,"camden","us","circle"
2003-07-16,"camden","us","circle"
2012-08-19,"cameron","us","circle"
2003-09-24,"cameron","us","circle"
2011-06-27,"camp seph mack",NA,"circle"
2000-12-02,"camp springs","us","circle"
2010-07-28,"camp verde","us","circle"
2001-04-28,"campana (argentina)",NA,"circle"
2011-04-03,"campbell river (canada)","ca","circle"
2008-06-12,"campbellsport","us","circle"
2006-07-16,"campos dos goytacazes (brazil)",NA,"circle"
2004-04-27,"campwood",NA,"circle"
2008-06-12,"canada",NA,"circle"
2013-07-14,"canajoharie","us","circle"
2012-02-03,"canandaigua","us","circle"
2005-05-24,"canberra (australia)","au","circle"
2008-03-04,"canberra (australia)","au","circle"
2005-05-11,"canberra (australia)","au","circle"
2006-10-30,"canberra (australia)","au","circle"
1999-10-02,"canby","us","circle"
2013-09-30,"candle lake (canada)",NA,"circle"
2009-12-12,"canfield","us","circle"
2013-07-03,"canmore (canada)","ca","circle"
2013-08-30,"cannon beach","us","circle"
2008-01-21,"canon","us","circle"
2008-08-12,"canonsburg","us","circle"
2005-09-02,"canterbury","us","circle"
2000-01-07,"canton","us","circle"
2000-12-02,"canton","us","circle"
2010-06-03,"canton","us","circle"
2002-04-25,"canton","us","circle"
2013-09-09,"canton","us","circle"
2009-08-05,"canton","us","circle"
2007-11-28,"canton","us","circle"
2012-08-05,"canton","us","circle"
2014-04-11,"canton","us","circle"
2000-06-06,"cantwell (80 miles east of); clearwater mtns.",NA,"circle"
2006-07-16,"canyon country","us","circle"
2013-12-23,"canyon lake","us","circle"
2012-08-19,"capac","us","circle"
2004-12-14,"cape canaveral","us","circle"
2009-01-10,"cape coral","us","circle"
2010-02-14,"cape coral","us","circle"
2014-01-10,"cape coral","us","circle"
2004-01-17,"cape coral","us","circle"
2014-05-02,"cape coral","us","circle"
2004-01-17,"cape coral","us","circle"
2008-10-31,"cape coral","us","circle"
2009-12-12,"cape elizabeth","us","circle"
2002-02-22,"cape girardeau","us","circle"
2014-04-11,"cape girardeau","us","circle"
2007-08-07,"cape hatteras",NA,"circle"
2010-04-13,"cape neddick","us","circle"
2013-02-04,"caracas (venezuela)",NA,"circle"
2003-03-21,"carbondale","us","circle"
1999-10-19,"carbondale","us","circle"
2010-04-13,"cardiff (uk/wales)","gb","circle"
1999-01-28,"carefree","us","circle"
2005-09-02,"careyes (mexico)",NA,"circle"
2005-05-11,"carizzo plains national mounument",NA,"circle"
2008-08-12,"carleton (canada)","ca","circle"
2013-02-04,"carleton place (canada)","ca","circle"
2001-02-18,"carlisle (uk/england)","gb","circle"
2013-10-14,"carlow (ireland)",NA,"circle"
2013-11-20,"carlsbad","us","circle"
2014-01-24,"carlsbad","us","circle"
2008-06-12,"carlsbad","us","circle"
2008-02-14,"carmel","us","circle"
2011-08-21,"carmichael","us","circle"
2001-10-12,"carmichael","us","circle"
2004-01-17,"carnesville","us","circle"
2005-09-15,"carney","us","circle"
2013-10-23,"carolina beach","us","circle"
2013-05-15,"carolina beach","us","circle"
2012-10-30,"carolina beach","us","circle"
2004-01-17,"carothersville",NA,"circle"
2012-11-04,"carpentersville","us","circle"
2008-06-12,"carpentersville","us","circle"
2002-09-19,"carpentersville","us","circle"
2005-10-11,"carpinteria","us","circle"
2007-02-01,"carrboro","us","circle"
2012-06-08,"carrboro","us","circle"
2011-07-04,"carrie","us","circle"
2005-02-08,"carrollton","us","circle"
2009-03-19,"carrollton","us","circle"
2007-04-27,"carrollton","us","circle"
2013-06-02,"carrollton","us","circle"
2006-12-07,"carrollton","us","circle"
2005-09-02,"carrollton","us","circle"
2004-02-12,"carrolton",NA,"circle"
2002-10-15,"carson","us","circle"
2014-01-10,"carson",NA,"circle"
2001-08-05,"carteret","us","circle"
2013-11-20,"cartersville","us","circle"
2005-01-27,"cartersville","us","circle"
2006-05-15,"carthage","us","circle"
2012-07-04,"carthage","us","circle"
2012-10-30,"cary","us","circle"
2002-08-16,"cary","us","circle"
2011-08-07,"cary","us","circle"
2011-10-19,"cary","us","circle"
2013-09-09,"cary","us","circle"
2010-11-21,"casa grande","us","circle"
2010-05-12,"casa grande","us","circle"
2002-01-11,"casa grande","us","circle"
2011-02-23,"casa grande (indians hills)","us","circle"
2009-03-19,"casablanca (morocco)",NA,"circle"
2006-10-30,"cascade","us","circle"
2010-11-21,"caseyville","us","circle"
2014-02-27,"casper","us","circle"
2005-09-02,"casper","us","circle"
2011-10-10,"casper","us","circle"
2002-12-23,"cassatt","us","circle"
2013-08-30,"castiac",NA,"circle"
1998-11-21,"castle creek","us","circle"
2009-01-10,"castle rock","us","circle"
2013-02-04,"castle rock","us","circle"
2008-10-31,"castro valley","us","circle"
2012-12-20,"catawissa","us","circle"
2004-06-04,"cathedral city","us","circle"
2011-10-10,"cave creek","us","circle"
2008-01-21,"cavite (philippines)",NA,"circle"
2009-01-10,"cebu city (philippines)",NA,"circle"
2012-10-30,"cedar bluff","us","circle"
2012-05-29,"cedar city","us","circle"
2008-04-17,"cedar falls","us","circle"
2013-08-30,"cedar grove","us","circle"
2013-08-30,"cedar hill","us","circle"
2012-08-05,"cedar hills","us","circle"
2009-03-19,"cedar knolls","us","circle"
2011-10-10,"cedar lake","us","circle"
2012-08-05,"cedar park","us","circle"
2012-10-30,"cedar rapids","us","circle"
2013-11-20,"cedar rapids","us","circle"
2013-02-04,"cedar rapids","us","circle"
2014-04-18,"cedar rapids","us","circle"
2010-05-12,"cedar rapids","us","circle"
2012-06-05,"cedar rapids","us","circle"
2010-11-21,"cedar rapids","us","circle"
2005-11-03,"cedar springs","us","circle"
2012-10-30,"cedartown","us","circle"
2009-12-12,"celina","us","circle"
2009-03-19,"celina","us","circle"
2007-04-27,"celina","us","circle"
2012-09-24,"center","us","circle"
2012-08-05,"centereach","us","circle"
1999-12-16,"centerville","us","circle"
2013-05-15,"centerville","us","circle"
2004-06-18,"central","us","circle"
2003-10-31,"central butte (canada)",NA,"circle"
2004-09-01,"central victoria (australia)",NA,"circle"
2005-12-16,"centralia","us","circle"
2007-02-01,"centralia","us","circle"
2007-02-01,"centralia","us","circle"
2005-02-08,"centreville","us","circle"
2000-04-01,"centreville","us","circle"
2003-08-28,"centreville","us","circle"
2011-01-31,"chalmette","us","circle"
2000-04-26,"chambers county (area of al-ga line)","us","circle"
2009-12-12,"chambersburg","us","circle"
2009-03-19,"chandler","us","circle"
2000-12-02,"chandler","us","circle"
2012-02-03,"chandler","us","circle"
2013-02-28,"chandler","us","circle"
2007-02-24,"chandler","us","circle"
2007-06-12,"chandler","us","circle"
2012-06-20,"chandler","us","circle"
2000-07-23,"chandler","us","circle"
2000-09-17,"chandler","us","circle"
2000-12-02,"chandler","us","circle"
2006-05-15,"chandler","us","circle"
2007-10-08,"chandler","us","circle"
2007-04-27,"chandler (yuma co.?)","us","circle"
2012-11-19,"chantilly","us","circle"
2000-02-16,"chanute","us","circle"
2002-11-16,"chapel hill","us","circle"
2010-07-06,"chapel hill","us","circle"
2012-03-13,"chapin","us","circle"
2004-01-17,"charestown",NA,"circle"
2006-02-14,"chariton","us","circle"
2008-03-04,"charleroi","us","circle"
2013-07-03,"charles town","us","circle"
2012-01-12,"charleston","us","circle"
2006-07-16,"charleston","us","circle"
2008-07-05,"charleston","us","circle"
2002-11-04,"charleston","us","circle"
2003-07-23,"charleston","us","circle"
1999-08-30,"charlestown","us","circle"
2011-08-07,"charlevoix","us","circle"
2009-12-12,"charlevoix","us","circle"
2006-12-07,"charlotte","us","circle"
2001-12-05,"charlotte","us","circle"
2010-11-21,"charlotte","us","circle"
2013-11-20,"charlotte","us","circle"
2003-10-17,"charlotte","us","circle"
2002-12-23,"charlotte","us","circle"
2007-03-08,"charlotte","us","circle"
2014-03-18,"charlotte","us","circle"
2008-03-31,"charlotte","us","circle"
2008-03-31,"charlotte","us","circle"
2008-06-12,"charlotte","us","circle"
2012-06-14,"charlotte","us","circle"
2011-12-12,"charlotte","us","circle"
2004-06-04,"charlotte","us","circle"
2011-08-21,"charlotte","us","circle"
2012-10-30,"charlottesville","us","circle"
2008-03-04,"charlton","us","circle"
2009-06-09,"chatham","us","circle"
2013-08-30,"chatham","us","circle"
2010-11-21,"chatham","us","circle"
2001-12-05,"chatham (canada)","ca","circle"
2011-01-05,"chatham (canada)","ca","circle"
2004-06-23,"chatham (canada)","ca","circle"
1999-05-24,"chatsworth","us","circle"
2009-04-14,"chatsworth","us","circle"
2014-05-02,"chatsworth","us","circle"
2001-08-05,"chatsworth","us","circle"
1999-12-16,"chatsworth (fort mountain)","us","circle"
2002-07-01,"chattahoochee county","us","circle"
2006-12-07,"chattanooga","us","circle"
2004-01-17,"chattanooga","us","circle"
2013-05-15,"chattanooga","us","circle"
2012-02-10,"chattaroy","us","circle"
2012-02-10,"chattaroy","us","circle"
2012-05-13,"cheektowaga","us","circle"
2012-06-20,"cheektowaga","us","circle"
2005-12-16,"chelmsford","us","circle"
2009-08-05,"chelsea","us","circle"
2009-08-05,"chelsea","us","circle"
2013-11-20,"cheltenham (melbourne) (victoria) (australia)","au","circle"
2009-03-19,"chenango forks","us","circle"
2013-10-23,"chennai (india)",NA,"circle"
2013-05-15,"chennai (india)",NA,"circle"
2009-12-12,"chennai (india)",NA,"circle"
2012-11-19,"chennai (madras) (india)",NA,"circle"
2012-10-30,"chennai (tamil nadu) (india)",NA,"circle"
2006-03-11,"cherokee village","us","circle"
2010-08-24,"cherokee villiage",NA,"circle"
2012-06-20,"cherry grove/north myrtle beach",NA,"circle"
2005-10-11,"cherry hill","us","circle"
2011-07-04,"cherry valley","us","circle"
2014-02-07,"chesapeake","us","circle"
2011-04-03,"chesapeake","us","circle"
2013-04-12,"chesapeake","us","circle"
2014-04-11,"chesapeake","us","circle"
2011-05-29,"chesapeake","us","circle"
2010-11-21,"chesapeake beach","us","circle"
2014-01-16,"chesapeake city","us","circle"
2003-03-21,"cheshire","us","circle"
2002-09-06,"chester","us","circle"
2008-03-31,"chester","us","circle"
2005-01-19,"chester","us","circle"
2008-08-12,"chester","us","circle"
2012-09-24,"chester","us","circle"
2008-01-21,"chester (uk/england)","gb","circle"
2011-12-12,"chesterfield","us","circle"
2004-01-17,"chesterfield","us","circle"
2013-05-15,"chesterfield","us","circle"
2008-06-12,"chesterfield (uk/england)","gb","circle"
1999-01-28,"chesterfield&#44 derbyshire&#44 england",NA,"circle"
2010-02-14,"chesterton","us","circle"
2001-11-20,"chestnutridge","us","circle"
2009-01-10,"cheyenne","us","circle"
2011-08-07,"cheyenne","us","circle"
2007-11-28,"chicago","us","circle"
1999-11-30,"chicago","us","circle"
2012-01-12,"chicago","us","circle"
2008-01-21,"chicago","us","circle"
2008-06-12,"chicago","us","circle"
2012-05-29,"chicago","us","circle"
2011-05-12,"chicago","us","circle"
2012-07-04,"chicago","us","circle"
2002-07-26,"chicago","us","circle"
2004-06-04,"chicago","us","circle"
2004-06-04,"chicago","us","circle"
2010-11-21,"chicago","us","circle"
2005-06-20,"chicago","us","circle"
2011-06-20,"chicago","us","circle"
2014-04-04,"chicago","us","circle"
2006-10-30,"chicago","us","circle"
2006-12-07,"chicago","us","circle"
2007-08-07,"chicago","us","circle"
2009-08-05,"chicago","us","circle"
2012-08-05,"chicago","us","circle"
2009-08-27,"chicago","us","circle"
2013-09-30,"chicago","us","circle"
2004-09-29,"chicago","us","circle"
2004-09-29,"chicago","us","circle"
2012-10-30,"chicago","us","circle"
2007-10-08,"chicago","us","circle"
2006-05-15,"chicago (south suburb)","us","circle"
2002-09-19,"chicago (xxxx w 55 st.&#44 by midway airport)","us","circle"
2014-03-18,"chicago heights","us","circle"
2013-07-14,"chicago heights","us","circle"
2005-10-11,"chicago heights","us","circle"
2006-12-07,"chicago o&#39hare airport",NA,"circle"
2003-07-16,"chichen itza (yucatan) (mexico)",NA,"circle"
2002-02-22,"chiclana (spain)",NA,"circle"
2013-02-04,"chico","us","circle"
2007-06-12,"chico","us","circle"
2000-07-11,"chico","us","circle"
2007-08-07,"chico","us","circle"
2012-08-05,"chico","us","circle"
2001-08-20,"childs","us","circle"
2007-02-01,"chilhowie/marion",NA,"circle"
2014-01-30,"chillicothe","us","circle"
2012-05-13,"chilliwack (canada)","ca","circle"
2012-05-13,"chilliwack (canada)","ca","circle"
2007-02-01,"chiloquin","us","circle"
2004-09-01,"chingford (london) (uk/england)","gb","circle"
2003-11-26,"chino","us","circle"
2012-08-19,"chino","us","circle"
2000-04-26,"chino hills","us","circle"
2007-10-08,"chino hills (seen from)","us","circle"
2005-09-02,"chippenham (uk/england)","gb","circle"
2003-12-19,"chippewa falls","us","circle"
2005-09-02,"chiricahua mountains",NA,"circle"
2013-09-09,"chittenango","us","circle"
2004-09-09,"choctaw","us","circle"
2004-01-17,"christiansburg","us","circle"
2008-10-31,"christiansburg","us","circle"
2008-08-12,"chula vist",NA,"circle"
2012-11-04,"chula vista","us","circle"
2010-02-14,"chula vista","us","circle"
2003-03-11,"chula vista","us","circle"
2011-08-07,"chula vista","us","circle"
2008-08-12,"chula vista","us","circle"
2011-01-31,"church hill","us","circle"
2004-09-29,"church point (canada)","ca","circle"
2014-03-18,"churchton","us","circle"
2003-08-01,"cicero","us","circle"
2010-11-21,"cicero","us","circle"
1999-12-16,"cimarron","us","circle"
2014-02-21,"cincinnati","us","circle"
2009-12-12,"cincinnati","us","circle"
2012-10-30,"cincinnati","us","circle"
2011-12-12,"cincinnati","us","circle"
2013-11-11,"cincinnati","us","circle"
2014-01-30,"cincinnati","us","circle"
2007-08-07,"cincinnati","us","circle"
2007-03-08,"cincinnati",NA,"circle"
2012-03-13,"cincinnati","us","circle"
2005-05-24,"cincinnati","us","circle"
2006-05-15,"cincinnati","us","circle"
2000-06-06,"cincinnati","us","circle"
2010-06-23,"cincinnati","us","circle"
2012-07-04,"cincinnati","us","circle"
2009-12-12,"cincinnati","us","circle"
2013-09-30,"cincinnati","us","circle"
2009-01-10,"circleville","us","circle"
2009-05-12,"cirencester (uk/england)","gb","circle"
2002-01-29,"cisco (just before)","us","circle"
2009-03-19,"citrus heights","us","circle"
2000-03-16,"citrus heights","us","circle"
2013-02-18,"city of industry",NA,"circle"
2006-07-16,"ciudad habana (cuba)",NA,"circle"
2007-11-28,"clackamas","us","circle"
2007-10-08,"claremont","us","circle"
2007-11-28,"claremont","us","circle"
2013-02-04,"claremont","us","circle"
2005-09-02,"claremont","us","circle"
2013-08-30,"claremont","us","circle"
2009-12-12,"clarendon hills","us","circle"
2004-12-14,"clarion","us","circle"
2006-10-30,"clark","us","circle"
2002-10-28,"clarks summit","us","circle"
2013-02-18,"clarksburg","us","circle"
2012-05-13,"clarksburg","us","circle"
2005-10-11,"clarksburg","us","circle"
2012-10-30,"clarksville","us","circle"
2013-10-14,"clarksville","us","circle"
2009-03-19,"clarksville","us","circle"
2010-07-06,"clarksville","us","circle"
2013-10-14,"clarksville","us","circle"
2002-09-19,"clarksville (rural area)","us","circle"
2008-10-31,"clatskanie","us","circle"
2003-04-22,"clay city","us","circle"
2003-03-21,"claymont","us","circle"
2011-10-10,"claymont","us","circle"
2011-12-12,"clayton","us","circle"
2012-11-04,"clayton","us","circle"
2007-02-01,"clayton","us","circle"
2011-08-07,"clayton","us","circle"
2010-07-28,"clayton","us","circle"
2007-10-08,"clayton","us","circle"
2011-02-18,"cle elum","us","circle"
2006-02-14,"cle elum","us","circle"
2013-08-30,"clear spring","us","circle"
2000-04-26,"clearfield","us","circle"
2003-06-03,"clearfork",NA,"circle"
2000-07-11,"clearlake","us","circle"
2012-01-12,"clearwater","us","circle"
2010-04-13,"clearwater","us","circle"
2013-05-15,"clearwater","us","circle"
2013-07-03,"clearwater","us","circle"
2012-01-12,"clemmons","us","circle"
2012-05-13,"clermont","us","circle"
2006-02-14,"clermont","us","circle"
2013-12-12,"clermont","us","circle"
2004-10-27,"cleveland","us","circle"
2004-12-03,"cleveland","us","circle"
2010-11-21,"cleveland","us","circle"
2012-11-19,"cleveland","us","circle"
2002-07-01,"cleveland","us","circle"
2001-02-18,"cleveland","us","circle"
2005-07-13,"cleveland","us","circle"
2011-07-17,"cleveland","us","circle"
2000-07-23,"cleveland","us","circle"
2007-08-14,"cleveland","us","circle"
2003-03-21,"cleveland","us","circle"
2013-10-23,"cleveland","us","circle"
2012-08-05,"cleveland (australia)","au","circle"
2006-05-15,"cleveland (suburb)","us","circle"
2010-11-21,"cleveland heights","us","circle"
2013-07-03,"cleveland heights","us","circle"
2011-08-07,"clifton",NA,"circle"
2012-08-05,"clifton heights",NA,"circle"
2011-10-10,"clinton","us","circle"
2011-10-25,"clinton","us","circle"
2012-10-30,"clinton","us","circle"
